"","ts_code","symbol","name","area","industry","market","list_date"
"1425","002984.SZ","002984","森麒麟","山东","汽车配件","中小板","20200911"
"1426","002985.SZ","002985","北摩高科","北京","航空","中小板","20200429"
"1427","002986.SZ","002986","宇新股份","湖南","化工原料","中小板","20200602"
"1428","002987.SZ","002987","京北方","北京","软件服务","中小板","20200507"
"1429","002988.SZ","002988","豪美新材","广东","铝","中小板","20200518"
"1430","002989.SZ","002989","中天精装","深圳","装修装饰","中小板","20200610"
"1431","002990.SZ","002990","盛视科技","深圳","软件服务","中小板","20200525"
"1432","002991.SZ","002991","甘源食品","江西","食品","中小板","20200731"
"1433","002992.SZ","002992","宝明科技","深圳","元器件","中小板","20200803"
"1434","002993.SZ","002993","奥海科技","广东","元器件","中小板","20200817"
"1435","002995.SZ","002995","天地在线","北京","互联网","中小板","20200805"
"1436","002996.SZ","002996","顺博合金","重庆","铝","中小板","20200828"
"1437","002997.SZ","002997","瑞鹄模具","安徽","专用机械","中小板","20200903"
"1438","002998.SZ","002998","优彩资源","江苏","化纤","中小板","20200925"
"1439","002999.SZ","002999","天禾股份","广东","批发业","中小板","20200903"
"1440","003000.SZ","003000","劲仔食品","湖南","食品","中小板","20200914"
"1441","003001.SZ","003001","中岩大地","北京","建筑工程","中小板","20201013"
"1442","003002.SZ","003002","壶化股份","山西","化工原料","中小板","20200922"
"1443","003003.SZ","003003","天元股份","广东","广告包装","中小板","20200921"
"1444","003004.SZ","003004","声迅股份","北京","软件服务","中小板","20201126"
"1445","003005.SZ","003005","竞业达","北京","软件服务","中小板","20200922"
"1446","003006.SZ","003006","百亚股份","重庆","造纸","中小板","20200921"
"1447","003007.SZ","003007","直真科技","北京","软件服务","中小板","20200923"
"1448","003008.SZ","003008","开普检测","河南","电气设备","中小板","20200923"
"1449","003009.SZ","003009","中天火箭","陕西","航空","中小板","20200925"
"1450","003010.SZ","003010","若羽臣","广东","互联网","中小板","20200925"
"1451","003011.SZ","003011","海象新材","浙江","家居用品","中小板","20200930"
"1452","003012.SZ","003012","东鹏控股","广东","陶瓷","中小板","20201019"
"1453","003013.SZ","003013","地铁设计","广东","建筑工程","中小板","20201022"
"1454","003015.SZ","003015","日久光电","江苏","元器件","中小板","20201021"
"1455","003016.SZ","003016","欣贺股份","福建","服饰","中小板","20201026"
"1456","003017.SZ","003017","大洋生物","浙江","化工原料","中小板","20201026"
"1457","003018.SZ","003018","金富科技","广东","塑料","中小板","20201106"
"1458","003019.SZ","003019","宸展光电","福建","元器件","中小板","20201117"
"1459","003020.SZ","003020","立方制药","安徽","化学制药","中小板","20201215"
"1460","003021.SZ","003021","兆威机电","深圳","元器件","中小板","20201204"
"1461","003022.SZ","003022","联泓新科","山东","化工原料","中小板","20201208"
"1462","003023.SZ","003023","彩虹集团","四川","家用电器","中小板","20201211"
"1463","003025.SZ","003025","思进智能","浙江","机械基件","中小板","20201211"
"1464","003026.SZ","003026","中晶科技","浙江","半导体","中小板","20201218"
"1465","003027.SZ","003027","同兴环保","安徽","环境保护","中小板","20201218"
"1466","003028.SZ","003028","振邦智能","深圳","元器件","中小板","20201228"
"1467","003029.SZ","003029","吉大正元","吉林","软件服务","中小板","20201224"
"1468","003030.SZ","003030","祖名股份","浙江","食品","中小板","20210106"
"1469","003031.SZ","003031","中瓷电子","河北","元器件","中小板","20210104"
"1470","003032.SZ","003032","传智教育","江苏","文教休闲","中小板","20210112"
"1471","003033.SZ","003033","征和工业","山东","机械基件","中小板","20210111"
"1472","003035.SZ","003035","南网能源","广东","新型电力","中小板","20210119"
"1473","003036.SZ","003036","泰坦股份","浙江","纺织机械","中小板","20210128"
"1474","003037.SZ","003037","三和管桩","广东","水泥","中小板","20210204"
"1475","003038.SZ","003038","鑫铂股份","安徽","铝","中小板","20210210"
"1476","003039.SZ","003039","顺控发展","广东","水务","中小板","20210308"
"1477","003040.SZ","003040","楚天龙","广东","元器件","中小板","20210322"
"1478","003041.SZ","003041","真爱美家","浙江","纺织","中小板","20210406"
"1479","003042.SZ","003042","中农联合","山东","农药化肥","中小板","20210406"
"1480","003043.SZ","003043","华亚智能","江苏","专用机械","中小板","20210406"
"1481","003816.SZ","003816","中国广核","深圳","新型电力","中小板","20190826"
"1482","300001.SZ","300001","特锐德","山东","电气设备","创业板","20091030"
"1483","300002.SZ","300002","神州泰岳","北京","软件服务","创业板","20091030"
"1484","300003.SZ","300003","乐普医疗","北京","医疗保健","创业板","20091030"
"1485","300004.SZ","300004","南风股份","广东","电气设备","创业板","20091030"
"1486","300005.SZ","300005","探路者","北京","服饰","创业板","20091030"
"1487","300006.SZ","300006","莱美药业","重庆","化学制药","创业板","20091030"
"1488","300007.SZ","300007","汉威科技","河南","电器仪表","创业板","20091030"
"1489","300008.SZ","300008","天海防务","上海","船舶","创业板","20091030"
"1490","300009.SZ","300009","安科生物","安徽","生物制药","创业板","20091030"
"1491","300010.SZ","300010","豆神教育","北京","软件服务","创业板","20091030"
"1492","300011.SZ","300011","鼎汉技术","北京","运输设备","创业板","20091030"
"1493","300012.SZ","300012","华测检测","深圳","电器仪表","创业板","20091030"
"1494","300013.SZ","300013","新宁物流","江苏","仓储物流","创业板","20091030"
"1495","300014.SZ","300014","亿纬锂能","广东","电气设备","创业板","20091030"
"1496","300015.SZ","300015","爱尔眼科","湖南","医疗保健","创业板","20091030"
"1497","300016.SZ","300016","北陆药业","北京","化学制药","创业板","20091030"
"1498","300017.SZ","300017","网宿科技","上海","电信运营","创业板","20091030"
"1499","300018.SZ","300018","中元股份","湖北","电气设备","创业板","20091030"
"1500","300019.SZ","300019","硅宝科技","四川","化工原料","创业板","20091030"
"1501","300020.SZ","300020","银江技术","浙江","软件服务","创业板","20091030"
"1502","300021.SZ","300021","大禹节水","甘肃","农业综合","创业板","20091030"
"1503","300022.SZ","300022","吉峰科技","四川","农用机械","创业板","20091030"
"1504","300023.SZ","300023","*ST宝德","陕西","专用机械","创业板","20091030"
"1505","300024.SZ","300024","机器人","辽宁","专用机械","创业板","20091030"
"1506","300025.SZ","300025","华星创业","浙江","通信设备","创业板","20091030"
"1507","300026.SZ","300026","红日药业","天津","中成药","创业板","20091030"
"1508","300027.SZ","300027","华谊兄弟","浙江","影视音像","创业板","20091030"
"1509","300029.SZ","300029","*ST天龙","江苏","电气设备","创业板","20091225"
"1510","300030.SZ","300030","阳普医疗","广东","医疗保健","创业板","20091225"
"1511","300031.SZ","300031","宝通科技","江苏","互联网","创业板","20091225"
"1512","300032.SZ","300032","金龙机电","浙江","元器件","创业板","20091225"
"1513","300033.SZ","300033","同花顺","浙江","软件服务","创业板","20091225"
"1514","300034.SZ","300034","钢研高纳","北京","航空","创业板","20091225"
"1515","300035.SZ","300035","中科电气","湖南","电气设备","创业板","20091225"
"1516","300036.SZ","300036","超图软件","北京","软件服务","创业板","20091225"
"1517","300037.SZ","300037","新宙邦","深圳","化工原料","创业板","20100108"
"1518","300038.SZ","300038","*ST数知","北京","互联网","创业板","20100108"
"1519","300039.SZ","300039","上海凯宝","上海","中成药","创业板","20100108"
"1520","300040.SZ","300040","九洲集团","黑龙江","电气设备","创业板","20100108"
"1521","300041.SZ","300041","回天新材","湖北","化工原料","创业板","20100108"
"1522","300042.SZ","300042","朗科科技","深圳","IT设备","创业板","20100108"
"1523","300043.SZ","300043","星辉娱乐","广东","文教休闲","创业板","20100120"
"1524","300044.SZ","300044","*ST赛为","深圳","软件服务","创业板","20100120"
"1525","300045.SZ","300045","华力创通","北京","IT设备","创业板","20100120"
"1526","300046.SZ","300046","台基股份","湖北","半导体","创业板","20100120"
"1527","300047.SZ","300047","天源迪科","深圳","软件服务","创业板","20100120"
"1528","300048.SZ","300048","合康新能","北京","电气设备","创业板","20100120"
"1529","300049.SZ","300049","福瑞股份","内蒙","医疗保健","创业板","20100120"
"1530","300050.SZ","300050","世纪鼎利","广东","软件服务","创业板","20100120"
"1531","300051.SZ","300051","ST三五","福建","互联网","创业板","20100211"
"1532","300052.SZ","300052","中青宝","深圳","互联网","创业板","20100211"
"1533","300053.SZ","300053","欧比特","广东","半导体","创业板","20100211"
"1534","300054.SZ","300054","鼎龙股份","湖北","化工原料","创业板","20100211"
"1535","300055.SZ","300055","万邦达","北京","环境保护","创业板","20100226"
"1536","300056.SZ","300056","中创环保","福建","环境保护","创业板","20100226"
"1537","300057.SZ","300057","万顺新材","广东","广告包装","创业板","20100226"
"1538","300058.SZ","300058","蓝色光标","北京","广告包装","创业板","20100226"
"1539","300059.SZ","300059","东方财富","上海","证券","创业板","20100319"
"1540","300061.SZ","300061","旗天科技","上海","互联网","创业板","20100319"
"1541","300062.SZ","300062","中能电气","福建","电气设备","创业板","20100319"
"1542","300063.SZ","300063","天龙集团","广东","互联网","创业板","20100326"
"1543","300064.SZ","300064","*ST金刚","河南","矿物制品","创业板","20100326"
"1544","300065.SZ","300065","海兰信","北京","船舶","创业板","20100326"
"1545","300066.SZ","300066","三川智慧","江西","电器仪表","创业板","20100326"
"1546","300067.SZ","300067","安诺其","上海","染料涂料","创业板","20100421"
"1547","300068.SZ","300068","南都电源","浙江","电气设备","创业板","20100421"
"1548","300069.SZ","300069","金利华电","浙江","电气设备","创业板","20100421"
"1549","300070.SZ","300070","碧水源","北京","环境保护","创业板","20100421"
"1550","300071.SZ","300071","*ST嘉信","北京","广告包装","创业板","20100421"
"1551","300072.SZ","300072","三聚环保","北京","环境保护","创业板","20100427"
"1552","300073.SZ","300073","当升科技","北京","电气设备","创业板","20100427"
"1553","300074.SZ","300074","华平股份","上海","软件服务","创业板","20100427"
"1554","300075.SZ","300075","数字政通","北京","软件服务","创业板","20100427"
"1555","300076.SZ","300076","GQY视讯","浙江","IT设备","创业板","20100430"
"1556","300077.SZ","300077","国民技术","深圳","半导体","创业板","20100430"
"1557","300078.SZ","300078","思创医惠","浙江","软件服务","创业板","20100430"
"1558","300079.SZ","300079","数码视讯","北京","通信设备","创业板","20100430"
"1559","300080.SZ","300080","易成新能","河南","电气设备","创业板","20100625"
"1560","300081.SZ","300081","恒信东方","北京","文教休闲","创业板","20100520"
"1561","300082.SZ","300082","奥克股份","辽宁","化工原料","创业板","20100520"
"1562","300083.SZ","300083","创世纪","广东","机械基件","创业板","20100520"
"1563","300084.SZ","300084","海默科技","甘肃","专用机械","创业板","20100520"
